Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Costa Rica,CRI,,-0.955940459261001,8.14832002733445,4.78471155731934,4.14905211969472,9.82961728666064,7.87070808703308,5.65012592108947,8.38501776767386,5.57772980898466,7.50313434275243,6.77850542746927,8.17804513299616,7.70891581236408,5.54489998990526,2.10007104989889,5.51756440281031,8.90447443181819,6.26768682528036,4.93912395480598,0.751895402995046,-2.26165550695495,-7.28556884703488,2.86299270239974,6.20170358260516,1.04141225663965,5.78494950204222,6.87543967105933,3.81939295597698,5.06567285315842,3.90491780290272,2.57191579118674,9.1520163528767,7.41368664948271,4.72959610028066,3.92088345938744,0.886593069321691,5.57818703569377,8.3978462163808,8.2221897766176,1.80083093847527,1.0764026248121,2.90218184636434,6.40451013212325,4.25945693066502,5.8863762351689,8.779636756801,7.93534248987812,2.73162434246863,-1.01572385869929,4.67987931965688,4.19436663735439,
Cote d'Ivoire,CIV,,9.93255515987855,1.2269944882672,14.4903558668967,17.6130878294721,-3.1096542751488,11.5773596871263,4.59815178625338,12.5482486399687,9.53921877113781,10.3750318434898,9.45663766067565,4.23662501343122,5.93919753555396,4.32738085769513,8.25288636882983,12.9163974373642,7.31445915581888,10.9094536472853,2.39440746453829,-10.9576972665068,3.50049890733513,0.200822351930469,-3.90024044258431,-2.70126143351754,4.50122317478923,3.25934876789763,-0.348972910002743,1.1364839639589,2.94800494413481,-1.0959084111051,0.0409251689921746,-0.244560611603688,-0.19248510103273,0.811206685611836,7.12574472365716,7.72932742166415,5.71905859669329,4.75247524752476,1.58644757888615,-3.70020469217445,-0.0212304714905684,-1.43080815223865,-1.55536466304407,1.79385515317223,1.25596795762549,0.683970708853792,1.71467173162883,2.33000000089108,3.74999317021367,2.39438275050428,-4.72876050809128,
Croatia,HRV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.92029045820624,6.54364252549114,1.97676592952554,-1.04287320294583,3.75038779402703,3.65599794537582,4.87826570736645,5.37106762984565,4.12843723725788,4.27980580530034,4.93523969368911,5.05992935056759,2.08433751911423,-6.94720474061522,-1.40514702047372,-0.0130354687536141,
Cuba,CUB,,,,,,,,,,,,8.58385853788535,4.82668605717879,3.43448868817218,0.984491526902318,9.47642633140822,5.42796042514293,8.70950286298577,6.59599842216538,1.08818347697348,-4.84944300919818,19.688334486169,8.9182347519817,5.41147066943036,7.92971656618531,1.59667454082148,0.0953035645833182,-2.40217272486576,3.70553991765917,0.680083275654781,-2.94856477432668,-10.692697402248,-11.5806029752927,-14.878180399383,0.716930036172727,2.45720102557057,7.83875004920647,2.7850040115727,0.155720869356173,6.1912034449366,5.91586571429636,3.18223018586652,1.42859080980595,3.79136459698786,5.77087884118474,11.2017130777526,12.0658060168787,7.26213696647955,4.11682804164668,1.44911676322342,2.06463583016914,,
Curacao,CUW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,,,,,,,,,,,,,,,,,20.2662891337336,16.3620020597323,7.7774051898694,9.90556682406066,5.75324536835373,2.51699789760298,6.02171192281185,5.58218105254771,8.7578936128252,4.88254061703941,3.70395126362641,7.06524843791033,8.6467785603068,7.94742550335576,7.40399999999998,0.739500000000007,9.39999999999999,0.69999999999996,5.90000000000003,6.09999999999999,1.84883655475939,2.3485172592376,5.04326051912626,4.84682317549161,5.04280271525752,4.02555160043916,2.09123626106408,1.93407012195121,4.22469389662585,3.90996323199712,4.12531285060844,5.13054289266472,3.62661620939765,-1.6661594643944,1.14000000000001,0.476000000000013,
Czech Republic,CZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.6152142656464,-0.506256924220395,0.0620184175906786,2.90930263133183,6.22125492772668,4.53946040214259,-0.852196851720208,-0.236223409325447,1.67949586045604,4.18556195612207,3.09746485500852,2.14899168549411,3.76632757927347,4.74273267809917,6.75240496615233,7.0204039716822,5.73494221577178,3.09891749171175,-4.50714376096872,2.49258963730273,1.88700456995745,
Denmark,DNK,,6.37883247557376,5.66682217271807,0.637021234202464,9.26993821451786,4.55525481407118,2.74091010903209,3.42160509181359,3.97494770207744,6.32248500839425,2.02608915238631,3.0018833545147,4.17499758434357,3.75923970432946,-0.815954362667171,-1.22145173747315,6.09350039725878,1.9788539424259,2.27454664111571,3.95012926911571,-0.487542347232662,-0.88690382023519,3.71398274413535,2.65185724256001,4.16557709897225,4.02443446486845,4.94924089258811,0.289936831175467,-0.142664109582398,0.57290040268343,1.60744363496157,1.30042703777478,1.97546050001537,-0.0896050399388741,5.52539692258338,3.06517542956422,2.83454515180108,3.19845420640445,2.16045623910563,2.5604514468635,3.52865588902034,0.704834102591832,0.465848280239427,0.383831163305246,2.29648704351877,2.44514792409049,3.39471039445218,1.58326208570496,-0.783852225186536,-5.66631559075147,1.57724200220666,1.10440485209686,
Djibouti,DJI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.27761667490958,-0.0179670175095765,-6.62088128556988,-0.937342458609209,-3.48826125051319,-4.11549878005081,-0.745872199178521,0.0993785530716309,2.17900619972707,0.416213963968644,2.04776437491121,2.61856239792904,3.19995932750854,3.82647608788854,3.1696011560058,4.79986468267161,5.10006138735422,5.79996261856923,4.99950314125141,,,
Dominica,DMA,,,,,,,,,,,,,,,,,,,11.7724970783015,-18.4441656210791,14.2606837606838,12.0843774544638,4.13441537640149,2.69170364640223,5.4263997041146,1.28455573314392,7.07773232028053,7.51869002783691,8.55902768470808,-0.243166788773792,5.25490046660823,0.607919456372684,2.04736254980079,1.68094919617219,1.43131740614335,1.97471844630923,2.64178511033202,1.49082151483164,4.97808342337484,0.683297288692302,-0.953906454637504,-0.0658183331430138,-2.1315113150734,7.39231874307478,3.02961642877624,-0.817460522659857,4.36839816380991,5.37443959550414,8.04061477277882,5.89662681744585,0.964531355249449,-0.287289985323127,
Dominican Republic,DOM,,-2.31324851184995,17.0472407234235,6.50290285533455,6.76486509471536,-12.4818339763459,13.4633447527661,3.32754229152394,0.238860413293423,10.8914459900282,18.2266827877322,10.8714661626045,10.3941640407279,12.8957637256115,6.00190286057531,5.19325336642309,6.7281226790161,4.98178394531091,2.14068470716681,4.53139912196983,7.9687385873932,4.27986740630494,1.69870869594833,4.62794628903134,1.25289598829413,-2.12253499924732,3.52199323285143,10.1173674045461,2.15596330275227,4.40053884149079,-5.45431246046803,0.94413891788858,10.5131819875877,7.22262136918815,2.30325639402189,5.49362929614816,7.13136736016564,8.00427443429388,7.01059772714206,6.71535408816746,5.65660488632848,1.80922948461375,5.78820731210479,-0.253358805450944,1.3119582173961,9.26275007202841,10.6711548463984,8.47462477828749,5.25564944409108,3.45405445889611,7.75122086640137,4.4829417230851,
Ecuador,ECU,,1.54307932205202,4.55888374031194,3.87565819916509,7.81188915806059,3.17231665053941,-0.0895799340947576,6.99394724437619,2.32557191566943,5.44636359424018,7.61165029625413,6.45976397927647,4.59321254646399,16.1562181659365,8.35658571428573,8.33011534271566,7.64202888303069,2.31864703116331,6.80910804155448,5.21317159003254,4.44593380362208,3.3648996852779,-0.569243094307097,-2.53153066339152,3.83626901615273,2.91674374874873,4.07076047388229,-2.14556653110229,8.36566040401453,0.980545752957966,2.68187620221948,5.19363352374886,1.51255525114155,0.295195282230097,4.70216920799736,1.75356833954501,2.40083978370922,4.05318643371018,2.11276882923531,-6.2994527151349,2.80289160077949,5.33671083463403,5.11155862726407,3.27352050717371,8.82397237763013,5.74375070421243,4.75150308114105,2.03769843645864,7.24168285872165,0.361868468971323,3.58160248645751,7.78468256298062,
"Egypt, Arab Rep.",EGY,,4.40037038954557,6.85666204631463,9.05553259631115,8.14230648675638,9.22508401459112,1.05664602151563,0.62593495746799,2.72141653052613,6.81255026556502,5.59851560557931,3.44091209044389,2.02889659102806,0.70524682166328,2.48549884346372,8.93917275834963,14.6272476414656,12.836958666492,5.77970994157455,6.03885715640766,10.0113352220711,3.75608088964891,9.90717078445033,7.40113944814642,6.09151527767308,6.60204985749624,2.6465758178325,2.51942155105229,5.30071891821102,4.97237858694332,5.70175329077969,1.07883797823003,4.43199611073398,2.90079079798709,3.97317218010966,4.64245877625619,4.98873056745286,5.49113149847096,4.03636705528396,6.1054604173693,5.36800598523315,3.53522567186164,2.37048908786794,3.19351769804813,4.09207161125586,4.47174447174447,6.84383819379116,7.08782742681049,7.15628356605802,4.68612955769952,5.14661879114303,1.8,
El Salvador,SLV,,3.52857023320038,11.9528021952368,4.30544340708575,9.32648907064271,5.36846066806054,7.16113760715189,5.43684724121849,3.23669294726541,3.48541793490244,2.97729468370453,3.85825939523153,6.1175335933324,4.86167396948586,5.33599897658756,2.92353386200539,5.04925869280567,6.78006283625609,5.32276546302958,-4.18026504001091,-11.7713181581287,-10.4509362477263,-6.30579291863388,1.53501214527481,1.33695537122824,0.616595953023037,0.189395022518781,2.51358773207721,1.87745795805709,0.962192175615101,4.8317321893504,3.57525577673086,7.54483824362156,7.36983517335219,6.05023144965395,6.39523576975766,1.70620945696194,4.24598673267052,3.74945145195294,3.44886930610662,2.15287972946552,1.70924318169381,2.34018777353231,2.30003827018751,1.85053558290625,3.56281450102232,3.91194864459077,3.8397651770274,1.27422730111427,-3.13304628167124,1.36478366726975,1.47091229616572,
Equatorial Guinea,GNQ,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.33055634371622,4.43673743883262,2.65526210732581,-1.22917802117968,3.26115023085912,-1.13676590025982,10.6954523406571,6.29621399088013,5.11562251148511,14.2625866306924,29.1418453738369,71.1879853756371,21.9108982243718,41.4464534067179,12.4526806974291,63.3798754275943,19.4628340329774,13.9552503185782,37.9987268569663,9.74872759913525,1.25974720290756,21.431790214469,10.6879080945839,4.59460412195642,-0.513165306671496,7.80357587050273,
Eritrea,ERI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4547617957988,21.2214109959259,2.85837881006256,9.25883989518294,7.90868445207711,1.77258259247064,0.0134807225667259,-13.12036662623,21.2453833465781,3.00542865063575,-2.65551536421739,1.45670353385488,2.56580696623239,-0.95917044718081,1.4265148540767,-9.79354838709678,3.87641253039624,2.20324979344532,8.71732686607383,
Estonia,EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.88995678345962,11.7363704749713,6.80969928897078,-0.271337974046659,9.69716794019035,6.28161116326554,6.56051281014874,7.76534717310349,6.34302284051394,8.85293459108476,10.0977490005992,7.49179582155506,-4.15095480272953,-14.0722811775651,3.33061134609916,8.28190625027749,
Ethiopia,ETH,,,,,,,,,,,,,,,,,,,,,,,0.916054495501072,8.23507972005584,-2.84797851634234,-11.1443019723703,9.66138009539694,13.8595988791523,0.503423117986188,-0.360888273071865,2.72642557058012,-7.13729257569501,-8.67277640491803,13.1428369952701,3.19020195733941,6.12750806744815,12.4259167844531,3.13406332292136,-3.4581955011745,5.16240551967513,6.07285906187929,8.30143218440085,1.5147165192017,-2.16108248175394,13.5723612957095,11.8188444231232,10.8346293961122,11.4560153490909,10.7885541121074,8.80248654327329,9.9373453188462,7.29904094346266,
Faeroe Islands,FRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,,3.51758367066391,3.60610188356134,6.35877258847113,4.87727729860102,-2.70026700711855,0,13.3518311378506,7.91622130255712,2.59641566295095,12.7027040084674,6.8889881746636,7.48527709763769,11.6128686622099,2.60115162780042,0.53020899653211,2.73616211886088,5.90401125988831,1.86340308216113,12.2248205043685,-1.60345828875548,6.32999201562066,-5.97848766860525,-3.96011925095607,8.39302428940255,-4.61347720997767,7.74990636962629,-6.61501898292104,0.95575588772175,7.43863224221806,5.79999999999986,-2.70000000000005,6.10000000000007,2.13003198090125,5.09999999999995,2.50000000000003,4.79999999999976,-2.19999999999995,1.29999999999994,8.80000000000018,-1.70000000000007,1.99999999999991,3.20000000000007,1.00000000000004,5.29999999999995,0.700000000000031,1.85248333104262,-0.850654455179338,1.03279478908247,-1.27236757128458,-0.18145676822779,2.02078356069302,
Finland,FIN,,7.60467047924409,2.98194553610334,3.28509963570333,5.23868659789339,5.30285780228274,2.37282301528185,2.16882888287391,2.30328998355671,9.59328778480042,5.3339077916867,2.35692023778307,7.73548562830757,6.98382790701872,3.23653366794021,1.80489772337076,0.344382895161061,0.239510463978505,2.91970802919708,7.12192636004585,5.3890474680199,1.28652037617553,3.04917302168961,3.02382296759933,3.10765427491953,3.30238291808509,2.64174905026221,3.48998442733107,5.22128089378104,5.07777298906873,0.505238823222371,-5.99992580088671,-3.48498751837708,-0.810697527014753,3.65373515831131,3.96245363879531,3.56944736691082,6.20578837522861,5.03104185868561,3.90837141532555,5.323751324564,2.28374749423199,1.83412960196432,2.01243336674068,4.12487096429722,2.91605986640135,4.41059233079109,5.335225212041,0.293570444825676,-8.53861257332835,3.32417998511758,2.74114910296039,
France,FRA,,5.5062724371172,6.67217462633576,5.34717376737865,6.51833830272173,4.77803517697653,5.21400805193709,4.68815882065192,4.25902468977266,6.9905305339293,5.73351446734381,5.33059874160952,4.53737439779522,6.6099845729279,4.69079683888414,-1.12434933382352,4.38594264824988,3.57265439726997,3.89498063182971,3.44931722580459,1.63649225592819,0.978801772897711,2.41712635554532,1.23192114040226,1.49459343480036,1.61011736697967,2.25585795560337,2.38837448827958,4.66758708324977,4.18765644368494,2.62003744475055,1.03928182219902,1.47784580283317,-0.667364630349141,2.24737954254837,2.04720342831277,1.06750495619494,2.18372075254737,3.37820423014105,3.29195077878967,3.67994673321735,1.83573412101885,0.928873552784395,0.899504409626317,2.54473544895566,1.82648677637343,2.46690573657182,2.2854145973233,-0.0806676063682659,-3.14705138384167,1.66309383140772,1.69772657136346,
French Polynesia,PYF,,,,,,,9.57657823321398,-4.73916661508066,14.9308021381053,-2.68594101286762,1.62671134424308,12.0024086435434,-4.69507872897101,7.8025611188126,18.0010489048829,-4.90270239510315,8.20361632274225,2.07899270822934,9.89255929875752,3.92592417389798,0.484901264845377,8.50472937744387,9.97163846384962,5.40631994982289,5.40568608280671,5.40654304195019,8.40000312438367,7.10000435343268,2.39999874410782,3.00000197109196,2.20000012757878,4.89999620301293,0.899997580305097,0.1000032335198,0.800002277894023,0.499993912135068,0.300000310147965,1.90000414548467,6.19999577060079,4.00000464325639,4.0000003434361,,,,,,,,,,,,
Gabon,GAB,,14.7668431860661,7.44921160600268,6.0924352603402,4.55445365728129,8.33333565718884,4.50800457013843,4.11515284822326,2.50880088353969,8.0829104354267,8.67934217258247,10.2587309087372,11.3369706842957,10.1824336180498,39.4870951832977,19.1901149086623,35.6253379683275,-12.5820911674745,-24.0492060699649,0.474405277651485,2.55293715846993,5.09532928149197,-3.09752039927118,5.60824068018313,7.50890230685866,-2.33294933035715,-0.803597736833581,-17.14604221479,12.8453532510848,8.54530999001304,5.19223727572317,6.11250348092453,-3.09014565017715,3.94655500643152,3.7127548407811,4.97384776438081,3.62504902162652,5.73836739406535,3.47783358811968,-8.93262280377776,-1.88296639629201,2.13167995276055,-0.267154255319141,2.47519218346561,1.34601559795658,3.02159585932962,1.18118768964021,5.55335388775838,2.31853922586632,-1.4013851131066,6.60510314164935,4.813467495045,
"Gambia, The",GMB,,,,,,,,0,9.57614161264327,2.43552502162574,6.15384548161192,-0.0658769883381467,0.241705440360434,9.25032833410297,5.87879401406887,12.3934297253008,7.35122471651444,3.43957681864123,6.31644505276805,-1.3281819580848,6.27007861598838,3.32189404192825,-0.764582299175473,10.88322775704,3.53525782319257,-0.81226561505072,4.09107112900537,2.45433319931863,4.47682624390299,5.89572251320428,3.55887894716673,3.107039402935,3.37868907729222,3.01210062621386,0.154346247653336,0.88184858338245,2.22354514833016,4.89999894184385,3.49999845941218,6.40000000217817,5.49999999978677,5.80000000409646,-3.25000037918073,6.86999999620868,7.050000004841,-0.941676152294164,1.12409962182241,3.63102582721662,5.73464198017433,6.44969584004546,6.52629744594691,-4.29512167259217,
Georgia,GEO,,,,,,,7.53563098759018,6.24999945107645,4.45633538253769,4.77815002839364,12.0521166734112,2.47093595395039,2.83687346134363,6.48276198204731,8.80829227185163,7.38094572994115,6.09756398505614,6.89655105576976,7.42912741313253,7.37034615317174,4.57626619077945,5.26742336175501,2.00153834323709,4.30188700904786,5.42692307098636,4.94165556461104,-8.17527621389628,1.28204332115662,5.55555809197874,-7.19520216461171,-14.7882259165022,-21.100000242218,-44.8999997128121,-29.3000014647855,-10.3999952208037,2.59999724792192,11.2000023228487,10.5190395980656,3.1049044635231,2.86925665592597,1.83834114667299,4.80545174190894,5.47383939349318,11.058101011805,5.85733023757555,9.59964057508142,9.38327661239531,12.344,2.31404709594365,-3.77577396110857,6.25302758084769,6.9534997141743,
Germany,DEU,,,,,,,,,,,,3.13269975360791,4.30034129692831,4.77748691099475,0.890068707058077,-0.866738894907897,4.94925839188134,3.34721808985421,3.00849287462215,4.1503633314701,1.40882865960018,0.529240539825352,-0.394840747565155,1.57241014799155,2.82294783400548,2.32793522267207,2.28733926805143,1.40215157742051,3.70723566575278,3.89655172413792,5.2550060847439,5.10826150935463,1.91188694929343,-1.0020974131904,2.47175141242937,1.6770043648059,0.790781744238586,1.73727863707688,1.86184862840146,1.8710793856803,3.05764943199915,1.51437107242197,0.0101481631824782,-0.37544393708778,1.16113261356692,0.684655658477638,3.69999999999999,3.26904532304727,1.08320104584929,-5.1270207852194,4.15774099318402,3.02888660372066,
Ghana,GHA,,3.42967561557244,4.10915737794294,4.4059743641089,2.20932842920298,1.36899765916955,-4.25828921812129,3.07536328616858,0.368860807955443,6.00617414948927,9.72347295415277,5.21612443893412,-2.48765511210006,2.88458335811059,6.8525171401683,-12.4316283110361,-3.53018343330146,2.27410769985772,8.47593563809109,-2.51494133329058,0.471695791762755,-3.50306747061893,-6.92365029917792,-4.56373771891465,8.64756925550418,5.09161797151603,5.19916007101,4.7948987316105,5.62816974166009,5.08587251244978,3.32881822920656,5.28182614030771,3.87941917015479,4.85000000386184,3.29999999700435,4.11241893280045,4.60246096441917,4.19635787139615,4.70039079390962,4.39999654313617,3.699999997036,4.00000000058182,4.50000000181822,5.19999999914343,5.59999999648859,5.90000384974635,6.40000000004551,6.45973558013591,8.430504082678,3.99147257806061,8.00859318884551,14.3891507197255,
Greece,GRC,,11.1495373965286,1.53351890576275,10.1360552608132,8.25834025172418,9.39266084981334,6.09884653317371,5.48143716600462,6.66410925198275,9.89973017189708,7.95529540229556,7.84117698106523,10.1601511547482,8.09237866285457,-6.43824057887835,6.36680865093075,6.85189798765452,2.94100171847857,7.24686332291272,3.28208021526022,0.677131068534024,-1.55372122389944,-1.13264752853769,-1.07862237370915,2.0105804029176,2.50955654977658,0.517660081534672,-2.25886347675511,4.28786166341948,3.79999999845914,0,3.10000000160164,0.69999999989389,-1.59999999984944,2.0000000007647,2.0997197745553,2.35840204186314,3.63760817483991,3.36368354012362,3.41939161912366,4.47740570288863,4.19704635916828,3.43914836660879,5.94337578970541,4.36763197283183,2.28034368853547,5.51076195291289,3.53612791807694,-0.214002506453497,-3.13563069245873,-4.94315503907731,-7.10474089315419,
Greenland,GRL,,,,,,,,,,,,13.0608542887352,6.17727318561386,6.80600841497692,5.70625325642784,0.64623939129531,5.95920960958063,8.82231465072884,6.01671712240983,4.86059868733031,8.67600542250347,0.665280665280619,-4.41966129698467,3.45721694036291,-5.17961570593157,3.65638766519835,7.09732256693572,5.51587301587304,5.60361037984214,6.65954415954417,-11.7195325542571,-0.113464447806365,-5.11170011359333,-5.02793296089378,5.92436974789901,3.72867909559702,1.52963671128119,1.46892655367226,7.7579806978471,1.37788494660691,7.1015970098539,1.26903553299489,-0.971177944862205,-0.379626700411194,2.66751349634799,1.97958552428084,4.46898089171985,5.51305977922108,0.345909084286461,-5.41198629373936,,,
Grenada,GRD,,,,,,,,,,,,,,,,,,,5.41472447481004,6.01187715791387,-0.445676064535007,0.852292554203586,4.92545413157295,2.92609722896935,4.78473942140485,8.08146844355039,8.24958123953098,11.1497958306469,3.42820990757569,6.07204932203027,5.19923988228936,2.29690836963347,-0.29642712086472,-2.63966483970724,2.75340801727629,2.50393800078812,4.05740675794664,4.60885340273285,6.54190829360175,10.0724973841469,2.503244603029,-2.09498108838714,3.64747371179335,9.63991729268776,-1.02856567540887,13.5154877586615,-3.86112771280554,5.92525058660644,1.03067413387046,-6.61291778558461,-0.0415237503044068,0.976054085381023,
Guam,GUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,,4.29851846248654,3.53650145914072,9.54104385380307,4.63299225848783,4.36176943156087,5.51210389610391,4.1121755845936,8.7660351444125,4.73690909090909,5.70788361185667,5.58375446048969,7.33305156382077,6.78283441622366,6.37502995851298,1.94999075373737,7.3872656561302,7.80922068090828,4.99668980109109,4.7134561531843,3.75997805445645,0.646858667621913,-3.53008896397191,-2.57209153616633,0.496697840303682,-0.609338956667358,0.143049591280644,3.54398320754198,3.89238717046855,3.94258943569599,3.10256320807638,3.65824876091574,4.83833879781419,3.92713196402241,4.03374149355646,4.9485474837583,2.95777991628097,4.36408995409441,4.99352777906009,3.84706223133769,3.60886870041391,2.33254430076839,3.86663836307252,2.53083795523281,3.15203051279511,3.26016269226339,5.3797939084224,6.30401163859564,3.28109531185665,0.526037754238189,2.90996423075495,3.86825909799084,
Guinea,GIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2999388455637,6.30811669728163,4.00347601508525,4.32406275158353,2.61342300468388,3.27094730174753,5.04414454259123,3.97009910573571,4.60767320143856,4.46157508456349,5.18160346008449,3.64412124231788,3.81200403334852,2.5030605615421,3.65834647072832,5.16460946596379,1.24860126026398,2.34011731200674,2.99727256174897,2.49672856892502,1.75768235078336,4.93693270942804,-0.280192286498561,1.93621742273366,3.90876145024232,
Guinea-Bissau,GNB,,,,,,,,,,,,-3.91096747542721,6.37486091442427,1.10989275494107,4.55924103757785,7.84558432906941,4.94345533636191,-7.17006998703582,13.1260434056761,1.99414432950687,-15.9526514712362,18.1675281056969,4.20008214510608,-3.39828742055118,9.10922300766181,4.16649288720285,-0.793847624487938,2.90000000000002,4.59999999999991,6.10000000000007,6.09999999999991,5.09999999999999,1.10000000000008,2.09999999999988,3.19999999999976,4.40000000000013,11.6000000000003,6.50000000000006,-28.0999797350823,7.79999999999991,7.4999999999999,0.199999999999804,-7.09999999999974,-0.629291997735976,2.21703373961333,3.46334570208447,2.13637045341272,3.20215438367894,3.22157072610013,2.99574255792436,3.47252358540635,5.3,
Guyana,GUY,,4.68952426804776,1.10492586210759,-12.2786573029875,11.3602824359521,10.5410186939697,5.23327390392029,4.31362187834539,1.02482751890562,6.99438663967697,4.25545694201645,3.11285083799029,-3.31767095285196,1.24471936577389,7.70283993914893,8.48302151748987,1.53691328970311,-2.63867968438328,-1.80618877325203,-1.83569623486694,1.73388972081105,1.49616590002431,-13.1901344669233,-6.79238672407251,-5.02873786308768,2.39966745134939,-0.900602220505647,0.899396580875433,-3.69353307295812,-4.94441310606207,-3.03808486438261,5.98460992907326,7.83144666340334,8.21383804272403,8.52330931014447,4.98631364136759,7.88346669296227,6.22694839796995,-1.70856716112915,2.96988099567794,-1.37672750116803,2.24999929205758,1.05100077178248,-1.00525528212439,3.29392479204213,-1.95691113128726,5.12960934647681,7.02031345100427,1.9766470577781,3.31862417043109,4.37086941707121,,
Haiti,HTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.30993278566095,-5.42629544916792,-11.9506296388958,9.89770789922333,4.13686115659743,2.70628155259456,2.19983883964545,2.69652290467555,0.875239923224555,-1.04269731334196,-0.261498231041372,0.362430598396045,-3.51133307721859,1.79168657429527,2.25299225533912,3.34327901461251,0.843944329286344,2.87769784172663,-5.4160125588697,5.5903432666918,
Honduras,HND,,1.85565948345987,5.76484621473084,3.58043658636949,5.41664556857948,9.03712947089079,5.37384210615255,5.9775428823616,6.59818313384146,0.655438849281182,3.62672099532324,3.99500357885975,5.76230506954285,7.86985232829002,-1.22764161447279,2.13068176975726,10.5006929513059,10.3838892385148,10.005701254276,4.66442083441305,0.668480713047785,2.53320220416255,-1.39121633222304,-0.924352391555075,4.34569113675423,4.18823378823529,0.722676794546359,6.03139004798005,4.609852676035,4.32585275924804,0.0968804507266725,3.2520337994832,5.62429576302958,6.23003201965248,-1.30325708995963,4.06297613001523,3.59524971530828,4.9937185929648,2.90158540233323,-1.88953488372093,5.74814814814815,2.72321880489079,3.75434887714545,4.54703604626785,6.2323220905174,6.050879655248,6.56690750520698,6.18835958014361,4.2316135119689,-2.1304292910151,2.77325500518988,3.6226393179272,
"Hong Kong SAR, China",HKG,,,,,,,1.79465685023872,1.60332839230347,3.39709344121337,11.3437759873488,9.20672429414502,7.29313234708809,10.6119740643793,12.2796493283201,2.41517847752466,0.492100917657297,16.1643040499665,11.7256473684766,8.26079014336467,11.5566662108971,10.1080669472652,9.26089520565951,2.94973868974202,5.9770032656963,9.97369487646129,0.75714874151798,11.0561846104193,13.3984632945686,8.51168340062986,2.27698855994971,3.83065576567574,5.70202913162359,6.23498704283172,6.20122968316072,6.03608326460923,2.37368254951522,4.258484949421,5.09975411621899,-5.88261424359482,2.50667017103217,7.66338973839045,0.560826346763093,1.65666845116885,3.05631865314938,8.70003343044081,7.38817347445378,7.03268514010547,6.46484144807047,2.12787346692581,-2.45917295946826,6.78658121593689,4.8910402088068,
Hungary,HUN,,4.69999999999999,6.09999999999999,5.69999999999999,4.69999999999999,42.41041426718,7.4000000000002,7.49999999999993,4.89999999999991,6.90000000000009,4.69999999999999,6.2,6.09999999999992,6.90000000000011,5.89999999999992,6.20000000000003,3.60000000000002,7.59999999999982,4.39999999999972,2.70000000000023,0.2000000000006,2.86674495956186,2.84108854244873,0.722965871831477,2.65804768265919,-0.253067484662338,1.5349488248695,4.05122959932412,-0.0652631433041222,0.736424821487148,-3.49665976181723,-11.8920408618434,-3.06418035487029,-0.576108509245273,2.94715455595787,1.48952547547698,0.160881199494483,3.12718267871341,4.07345966629524,3.19769545557425,4.22523752619226,3.71220303509901,4.50610829072076,3.8504236272104,4.79718611389852,3.96443400146154,3.8971612818311,0.11469915546482,0.89415160072241,-6.79862451281815,1.25815287552346,1.69176726559289,
Iceland,ISL,,-0.0846619462925418,8.31371274423506,10.2833828720508,9.91654401442985,7.37172929870695,8.7359334760702,-1.26726186273849,-5.47490634604669,2.37458802719091,7.45656003191289,13.0608376448621,6.17733444687372,6.80600972160855,5.70629213751737,0.646155077218523,5.95936751665511,8.822277247103,6.01671459502968,4.8605823848072,5.74792071024508,4.26500710375186,2.15456624187181,-2.15116170128198,4.12911822800854,3.29284138718906,6.27054195990337,8.54593975128228,-0.0897260320421793,0.258439854243363,1.16937033164967,-0.223525510944015,-3.37389414345583,1.3134494656841,3.60885793453478,0.116583706184798,4.78506242759636,4.91318961757308,6.3167951428875,4.09416068406898,4.32466082472646,3.9216019516697,0.138960287794745,2.43441290748383,7.83580088704821,7.22998095972096,4.70897078233561,5.98500020909552,1.18806339843418,-6.57957419281587,-4.01197062242127,2.55640245095734,
